user_id,isbn,rating
11676,0002005018,6.273009300231934
116866,0002005018,6.734384536743164
152827,0060973129,8.095196723937988
157969,0374157065,7.58026123046875
67958,0399135782,7.700686454772949
213191,0399135782,6.8148674964904785
245827,0399135782,5.225638389587402
11676,0671870432,5.922765731811523
263256,1558746218,7.579205513000488
226745,1881320189,7.498199939727783
7352,0440234743,3.8934574127197266
12923,0440234743,6.69067907333374
13552,0440234743,7.066608428955078
21264,0440234743,6.588093280792236
31299,0440234743,7.47347354888916
64535,0440234743,4.945670127868652
70666,0440234743,4.002237319946289
75819,0440234743,6.732658863067627
79740,0440234743,3.2111458778381348
85534,0440234743,7.541886329650879
100393,0440234743,3.1684465408325195
108143,0440234743,8.116438865661621
116127,0440234743,6.997812271118164
122251,0440234743,6.821181297302246
128463,0440234743,6.998746871948242
131703,0440234743,6.740596771240234
132144,0440234743,7.035155296325684
134863,0440234743,6.598780632019043
136707,0440234743,6.884312152862549
143939,0440234743,6.1615376472473145
144062,0440234743,7.802420616149902
150400,0440234743,7.005090236663818
154730,0440234743,6.066277503967285
165884,0440234743,4.288228511810303
187533,0440234743,7.577791690826416
187944,0440234743,6.89970064163208
217516,0440234743,4.683189392089844
227392,0440234743,7.348062515258789
240567,0440234743,6.771569728851318
245616,0440234743,3.1254119873046875
250101,0440234743,6.979016304016113
258884,0440234743,5.213822841644287
259223,0440234743,6.217536449432373
273979,0440234743,5.651623249053955
6242,0452264464,4.725142955780029
8570,0452264464,7.61430549621582
11104,0452264464,7.885766983032227
11676,0452264464,6.411043167114258
36197,0452264464,7.798501968383789
36907,0452264464,7.343112468719482
80837,0452264464,6.1989288330078125
102359,0452264464,8.342474937438965
144803,0452264464,7.785304069519043
165319,0452264464,5.067709922790527
174633,0452264464,8.36867904663086
221232,0452264464,8.040574073791504
252627,0452264464,8.171866416931152
271135,0452264464,7.2479376792907715
271144,0452264464,5.276053428649902
11676,0609804618,5.759557723999023
79089,0609804618,6.250763416290283
271622,0609804618,7.126553058624268
141518,1841721522,8.337438583374023
157118,1841721522,8.294527053833008
14,0689821166,4.198901176452637
