user_id,isbn,rating
11676,0002005018,7.584400272369385
116866,0002005018,9.124498176574708
152827,0060973129,7.790317344665528
157969,0374157065,7.61291790008545
67958,0399135782,8.860145568847656
213191,0399135782,6.9323883056640625
245827,0399135782,5.387606430053711
11676,0671870432,7.183273029327393
263256,1558746218,5.0561969757080085
226745,1881320189,7.900868606567383
7352,0440234743,5.847527885437012
12923,0440234743,7.5509380340576175
13552,0440234743,7.24564151763916
21264,0440234743,5.470928382873535
31299,0440234743,7.474236202239991
64535,0440234743,6.309034729003907
70666,0440234743,5.49450912475586
75819,0440234743,7.074983215332031
79740,0440234743,4.695495223999024
85534,0440234743,7.8495672225952156
100393,0440234743,4.408478021621704
108143,0440234743,7.3783734321594245
116127,0440234743,5.8647300720214846
122251,0440234743,4.987439727783203
128463,0440234743,7.454939842224121
131703,0440234743,7.284666728973389
132144,0440234743,6.312578868865967
134863,0440234743,7.043243789672852
136707,0440234743,5.949392318725586
143939,0440234743,7.175559139251709
144062,0440234743,8.58130054473877
150400,0440234743,7.868323135375977
154730,0440234743,4.449283885955811
165884,0440234743,5.13818883895874
187533,0440234743,7.371110820770264
187944,0440234743,6.280545711517335
217516,0440234743,5.995899868011475
227392,0440234743,5.732958793640138
240567,0440234743,6.184576988220216
245616,0440234743,4.7300611495971685
250101,0440234743,8.594623374938966
258884,0440234743,6.643614864349366
259223,0440234743,7.947166538238526
273979,0440234743,6.68137321472168
6242,0452264464,5.443883895874023
8570,0452264464,7.436887359619141
11104,0452264464,7.424880409240723
11676,0452264464,7.213189506530762
36197,0452264464,7.592185592651368
36907,0452264464,8.289289093017578
80837,0452264464,7.05890293121338
102359,0452264464,9.055492019653322
144803,0452264464,6.892759895324708
165319,0452264464,5.993744945526124
174633,0452264464,8.75742416381836
221232,0452264464,8.007381820678711
252627,0452264464,8.66946430206299
271135,0452264464,7.049657917022706
271144,0452264464,5.787439060211182
11676,0609804618,8.092167472839355
79089,0609804618,7.381251907348633
271622,0609804618,8.750726127624512
141518,1841721522,9.917682075500489
157118,1841721522,9.981837654113772
14,0689821166,2.588294124603272
4784,0971880107,5.1874316215515135
8453,0971880107,3.364353179931641
11554,0971880107,1.8644691467285157
12264,0971880107,1.7672820091247559
13088,0971880107,5.865452098846435
13221,0971880107,2.935784149169922
14049,0971880107,3.7697700977325437
14461,0971880107,3.707264041900635
20147,0971880107,2.85549373626709
21404,0971880107,3.9456298828125003
24664,0971880107,-0.6110062122344972
28091,0971880107,2.797025346755982
28735,0971880107,2.5210142135620117
32329,0971880107,3.8309353828430175
33535,0971880107,3.88025393486023
37538,0971880107,2.9933725357055665
40841,0971880107,3.6074410438537594
41596,0971880107,3.223301029205323
45666,0971880107,1.49673547744751
46398,0971880107,2.3665133476257325
49954,0971880107,5.785601472854615
51803,0971880107,1.6106521606445312
55894,0971880107,3.294950819015503
59994,0971880107,4.272112464904786
60633,0971880107,4.7145205497741705
61028,0971880107,3.9794411659240727
64819,0971880107,3.4803306579589846
65145,0971880107,3.6278654098510748
65370,0971880107,1.822313117980957
67636,0971880107,4.480987930297852
67704,0971880107,0.4284720420837403
69378,0971880107,3.3598377227783205
70153,0971880107,4.1837975025177006
71162,0971880107,3.2510874271392822
71464,0971880107,2.034036684036255
72030,0971880107,2.8148877143859865
74910,0971880107,2.6517023086547855
79738,0971880107,1.5853996276855469
83469,0971880107,4.130913925170899
84682,0971880107,4.345378875732422
89867,0971880107,2.239861011505127
91254,0971880107,3.9479448318481456
92727,0971880107,3.724402570724487
98655,0971880107,4.278864097595215
104268,0971880107,4.120717906951905
111433,0971880107,1.7396417617797852
114434,0971880107,3.8937860488891602
121070,0971880107,3.1542246341705327
127619,0971880107,2.195583248138428
128447,0971880107,4.049358940124512
130915,0971880107,4.238258361816406
133645,0971880107,4.077776527404785
136139,0971880107,3.4069392681121826
136237,0971880107,3.5285537719726565
141842,0971880107,2.4771838665008548
142600,0971880107,2.4120365619659427
144133,0971880107,2.3760974884033206
148191,0971880107,4.685258007049561
150657,0971880107,1.7548256874084476
157783,0971880107,3.3811431884765626
159720,0971880107,2.427434206008911
160241,0971880107,0.9079513549804688
161726,0971880107,2.7957295894622805
171506,0971880107,2.2928236007690432
172406,0971880107,3.5500530242919925
173190,0971880107,1.879396438598633
173315,0971880107,2.561750316619873
174657,0971880107,3.0861020088195805
175254,0971880107,2.881243991851807
178072,0971880107,3.1723352432250977
179791,0971880107,4.569342613220215
180149,0971880107,1.0894126892089846
180447,0971880107,4.478780221939087
180795,0971880107,5.0879994392395025
181316,0971880107,6.158546733856202
190885,0971880107,3.017964887619019
191214,0971880107,2.9400516033172606
197550,0971880107,4.107201290130616
198045,0971880107,3.2353325843811036
201521,0971880107,1.8609823226928712
204652,0971880107,2.825083112716675
208478,0971880107,3.63894271850586
209486,0971880107,3.3669389724731453
210695,0971880107,2.1997513294219972
216262,0971880107,3.2312485218048095
216397,0971880107,5.2322441101074215
219132,0971880107,5.069729232788085
219949,0971880107,3.1504022121429447
225832,0971880107,5.319929313659668
230436,0971880107,2.6104535102844237
233451,0971880107,3.25064640045166
233857,0971880107,2.7957908630371096
233871,0971880107,3.156997919082642
234784,0971880107,2.886613082885742
234925,0971880107,3.8740980148315436
235506,0971880107,3.630862617492676
235698,0971880107,2.974729537963867
237283,0971880107,2.4454617977142337
239847,0971880107,3.388906192779541
240541,0971880107,2.501948833465576
242639,0971880107,3.0832322120666507
245829,0971880107,2.7813704967498785
246344,0971880107,2.346647024154663
248566,0971880107,2.6767317295074466
249827,0971880107,3.107631778717041
254589,0971880107,2.818153047561646
258675,0971880107,4.016569900512695
260897,0971880107,2.6594715595245364
261015,0971880107,3.1755376815795904
263078,0971880107,2.684401512145996
263979,0971880107,1.8891528129577637
264415,0971880107,-0.6212809085845947
267881,0971880107,1.8341644763946534
269607,0971880107,4.251126098632812
269852,0971880107,3.1853695869445806
271364,0971880107,2.0528152465820315
22463,0345402871,7.382846641540527
28731,0345402871,6.788443470001221
35945,0345402871,4.9820146560668945
37511,0345402871,7.7254545211792
41084,0345402871,7.791683673858643
55892,0345402871,7.690739536285401
67244,0345402871,6.131357860565186
86680,0345402871,6.19267864227295
107244,0345402871,9.187526893615724
170154,0345402871,6.315573883056641
204591,0345402871,5.866832828521728
234162,0345402871,7.140690517425538
234672,0345402871,7.5338973045349125
236235,0345402871,8.6592342376709
267377,0345402871,5.158631038665772
275195,0345402871,8.259524059295655
1848,0345417623,8.287943363189697
10470,0345417623,8.073091506958008
16551,0345417623,7.335909271240235
19085,0345417623,8.203541660308838
30594,0345417623,6.20121488571167
32188,0345417623,7.92670955657959
58351,0345417623,6.945425128936768
61935,0345417623,5.998041725158691
67236,0345417623,7.533158874511718
80538,0345417623,8.05716199874878
103176,0345417623,6.34055347442627
105925,0345417623,8.544077682495118
106007,0345417623,8.123037433624267
110700,0345417623,8.712965869903565
115435,0345417623,8.52664623260498
119205,0345417623,6.389736652374268
132392,0345417623,7.129881286621094
133462,0345417623,4.475531482696534
135149,0345417623,7.593671798706056
152015,0345417623,7.444062232971191
161385,0345417623,8.047444152832032
165253,0345417623,6.835984611511231
179843,0345417623,6.331582641601563
185006,0345417623,8.141093826293945
191049,0345417623,5.872616863250733
192479,0345417623,8.467269134521484
197272,0345417623,4.451154327392578
210035,0345417623,8.215650463104248
225989,0345417623,7.24978952407837
227305,0345417623,8.970974063873292
231518,0345417623,8.014803123474122
234879,0345417623,5.772297286987305
235498,0345417623,8.813197326660157
240660,0345417623,6.204342651367188
248468,0345417623,7.777062225341797
249058,0345417623,8.727884864807129
254303,0345417623,5.671993255615234
266678,0345417623,6.233984470367432
266819,0345417623,6.705466175079346
22255,0312978383,0.06260585784912112
31040,0312978383,8.30018129348755
61901,0312978383,8.565737915039064
135317,0312978383,6.737266063690186
135965,0312978383,7.9306511878967285
147978,0312978383,8.208420562744141
17,0425099148,6.158164978027345
180975,0553264990,8.071248054504395
25981,0553278398,5.17885217666626
37168,0553278398,10.014544105529785
234672,0553278398,9.010232925415039
98930,0684823802,7.0761061668396
17,0891075275,6.18033380508423
141493,0891075275,9.515268707275391
162639,0891075275,9.364298820495605
175815,0891075275,5.771391296386719
136255,0891076182,4.781379127502442
151373,0891076182,6.183607578277588
161903,0891076182,6.681515216827393
119027,0375759778,6.278356456756592
235867,0375759778,7.335441780090332
101606,0425163091,9.391946411132814
122519,0375406328,6.495834064483643
237856,0375406328,7.026138496398926
2766,0446310786,8.46446704864502
8253,0446310786,9.763741302490237
13850,0446310786,9.142899894714354
17950,0446310786,6.327645111083984
45340,0446310786,8.480127334594727
46443,0446310786,9.245700073242189
49204,0446310786,8.76428508758545
55187,0446310786,8.81287078857422
57398,0446310786,7.997819519042969
59038,0446310786,9.733265686035157
63545,0446310786,7.306119251251221
72886,0446310786,6.822210121154786
89874,0446310786,8.792144775390625
98440,0446310786,9.49582405090332
98468,0446310786,8.00104579925537
101126,0446310786,6.415878963470459
104657,0446310786,9.005480575561522
117577,0446310786,7.1371612548828125
129641,0446310786,9.138749504089356
137746,0446310786,8.500770378112794
138543,0446310786,8.667963600158693
157851,0446310786,7.327781009674072
160509,0446310786,9.54668083190918
168047,0446310786,9.505666351318359
178953,0446310786,8.068429565429687
181176,0446310786,7.922992324829102
184299,0446310786,8.655628776550294
192353,0446310786,8.279015922546387
204494,0446310786,5.622516822814942
204762,0446310786,6.2022216796875
209160,0446310786,8.27819995880127
209516,0446310786,9.649236106872559
209724,0446310786,8.06591091156006
209789,0446310786,7.74400634765625
226847,0446310786,8.00368528366089
234205,0446310786,8.559066009521484
235030,0446310786,8.56442985534668
236058,0446310786,8.67081069946289
240567,0446310786,7.228515148162842
246759,0446310786,5.15890064239502
251422,0446310786,8.18130111694336
251844,0446310786,7.8551578521728525
261611,0446310786,7.040732669830323
2766,0449005615,8.431610679626466
11676,0449005615,7.850643157958985
25981,0449005615,4.804294395446778
